Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
273480,B008KMYQYG,A1K8BQ3VR4O1E6,Missy,1,1,5,1343606400,cupcake toppers,"I ordered these cupcake toppers for my daughter's birthday party. I thought they would probably be really small for the price, but they were big! They are super cute on cupcakes! And the shipping was really fast!"
565692,B002GKEK7G,A34IL07H7BR9CU,monkeydevil,0,0,5,1347148800,Love this protein powder!,"I order this product four canisters at a time because I use it every morning. I make a coffee-flavored high protein smoothie using 1 scoop of the Click Espresso, a same-size scoop of NOW Foods unflavored whey protein (that I also order from Amazon in the big 5 lb size), ice, water, a splash of skim milk and a squirt of coffee syrup....whir it all up in the blender and I get a huge drink I can sip on for half the morning. Love this espresso powder because it has great coffee flavor without any bitterness....and I don't even drink coffee!! Highly recommend."
550125,B000CQIDJM,A1IWKG4H97E2IA,jaimn,0,0,5,1326585600,Yum!,"A great tea that got better because I can have it at bedtime!  I am a bit of a cheap snob when n it comes to EGT - I only like Stash, and this one is great.  The only one better is the double berg."
119151,B000TVQVNA,A20AG2ACV0ES13,Selchie,2,2,1,1279756800,Not Worth It,"First of all, the color of the powder is an ""old"" yellowish-green, not the bright green of fresh matcha. After whisking, the foam was ""pebbly"", not fine and even as it should be. The flavor was so nasty and bitter that I threw it out after one sip. During my evaluation of the dry powder, I thought that it might serve OK in cooking, but after sipping the bowl of tea, I was reluctant to even introduce it to the compost heap."
505604,B001Q5JLXA,A365IW5R8V53KY,M. Harless,4,4,5,1281225600,Wonderful dessert!!!!,"I had this sent to a friend in Las Vegas for her birthday.  She stated that it was a piece of heaven!!!  She had never had pralines before, and said the flavor was rich and moist.  She and her husband fought over the last piece!!  The shipping was fast and packaged very well.  Price was good for the product.  Would highly recommend it!!!"
286232,B008GRIB0A,A3T4UQRGKU4SPG,"Cherlin ""Artist""",0,0,2,1298419200,Looking for and can't find the perfect Carmel and Vanilla blend,"This isn't the one I had ten years ago (brand forgotten). It is nearly OK.<br />Strong after taste , flavor is  fake.<br /><br />If anyone reading this knows what brand is great, please post so I can try out. The original one I tried was incredible, thus my fruitless search for perfection."
234352,B000F4H5GI,A3G7HH7DU27DKN,mlm,3,3,5,1260230400,A pleasant and potent tea...,"When I discovered I liked Twinings English Breakfast tea, I decided I would try Irish Breakfast tea. While it is not the strongest tea I have ever had it is certainly robust! I love the taste of coffee but gave it up a few years ago because it had too much caffeine, but there are times when you need something to help wake you up or keep you awake. This tea does the job.<br /><br />The first few times I tried Irish Breakfast tea I had to add milk, but I am used to it now and drink it black. I cannot drink this tea within a few hours of bedtime or I will not sleep, but it is a wonderful full-bodied tea that isn't bitter if you don't steep it too long. If you are searching for an alternative to coffee (or simply want a stronger tea) Twinings Irish Breakfast tea is a good place to start."
401609,B000Q611U6,A18W42U6TI042Y,MK,0,0,5,1278374400,Love them!,My whole family LOVES the Clif Twists!  Tropical Twist is one of the big favorites in our house.
31061,B007M83302,ADUBPCAHDRCAR,K. Byrnes,0,0,5,1269216000,Pop Chips are the BEST,"Great Price, Fast Shipping and these are the best chips with better ingredients and less calories than most snack foods-- plus they taste like real chips!"
311461,B005QRPHSW,A186T3WIID3DI7,Arlene,0,0,5,1338508800,Sammy loves Zoe Low Calorie Treat Sticks,"My black Lab Sammy loves the Zoe Low Calorie Treat Sticks I bought at Amazon.  Because they have only 28 calories each, he can enjoy a few every day.  The treats are also good for his teeth as they keep down the tartar."
226639,B00016LA7U,A33JE9EEYUM3R8,Jesse Knight,0,0,4,1327190400,GOOD FLAVORING FOR BEEF STEW,"Cooking beef stew from scratch is time consuming, hence I take two shortcuts:  pre cut carrots and bouillon.  Better Than Bouillon Beef Base, while not entirely free of artificial ingredients, produces a better stew than pre made stews in my opinion.  I have several food allergies but for me this product is not a problem.  Salt content is high, but this is not a problem for me as nothing else in my stew has added salt. If anything else had salt added then the salt content of this beef base would be too high.  Fresh raw meat and vegetables soak up flavor as the stew cooks.  Some frozen vegetables are full of added salt, so I don't use them.  Roast beef from a deli can have added salt and MSG.  I have not tried Better Than Bouillon low salt version yet.<br /><br />This item is getting harder to find as people are forced to use fast food, as work pressures increase.  Cruising around looking for a few items, in my experience, wastes enough time, gas and car wear to erase the sometimes higher cost of buying online.  So far our stores are only out of stock for two weeks at a time, but in many areas supplies for cooking from scratch are very limited.  hence it is good to see products like this on Amazon."
166732,B001LQTCWE,A21EKBEHJRRY8A,Mike,0,0,5,1276646400,Very good,"A spiced tea with a very nice aroma that lingers in the cup (not found in very many other spiced teas). While alot of people add milk and honey to Chai, this tea is best without. The tea itself is in those triangle-bags.<br /><br />Would recommend and will buy again. Have already mailed a package to some family."
208561,B0015CIWHK,A27DF6OP0RZD2X,"L. novak ""LMN""",2,2,5,1268438400,"Great Cookie, Great Price","I always loved this cookie growing up in Long Island, I ate a package everyday in school from 7th thru 12 grade. When I moved to Florida in 1978 I missed them, Everytime I visited I would buy about 10 packages and stuff my suitcase, Then I started ordering them direct, BUT, when I looked up on Amazon this product I found they had a seller who sold them for about 30% less than Lindens themselves and also The Product is fresh too"
389502,B00078N976,A3GG7RFQK9HKXK,Wisefool,0,0,2,1332806400,not pure seeds,"Yes, the seeds are good, but they're unfiltered, so there's a lot of debris mixed in, a lot of twigs and leaves.  Me, I'd rather pay more for the filtered."
257280,B002TSA91Q,A1X4L7AO1BXMHK,"Deborah ""Books, Movies and Chinese Food""",0,0,4,1269388800,Just for Men? not really..,"Yes I know this says Dove for Men and I'm a girl but you know, it was in the shower so I was like, what the heck, soap's soap right? Also seeing as how my husband will use my girly body washes, I felt no guilt in using his. Well in all basic necessities, it did it's job, I got clean and smelled nice.  The smells not too overpowering nor did I smell like a dude unlike some other body washes who shall not be named.  Maybe guys aren't used to the ""grains"" to exfoliate but I liked them.  For a quick rinse shower, I could see how they could be a bother when you're trying to get in/out really fast and frantically trying to brush it off. But if you're taking your time in the shower, scrubbing with the beads was quite nice.  Husband likes it as well.  He really likes how there are now MEN lines in body washes and shampoos.  It's about time that companies realize that guys DO care about how they look and will take care of themselves.  Overall we enjoyed the product. It may say MEN but it can be totally unisex in a pinch."
556480,B000UYIPXU,A2G2RHBHH6OX42,pkurz,1,1,5,1323648000,Perfect 100 cal Snack!,I enjoy a low calorie snack in the afternoon to take the edge off my hunger.<br /><br />The Snyder mini pretzels do the trick.  My grandchildren love them too.  Very fresh.
190369,B004TJDFCS,A2F28FHOJUWJT1,"Robert Korczak ""korbe""",1,1,1,1330473600,deceptive,"The cupcakes are good, but be aware it is not 4 pounds as it is described in the shipping weight. It is a tiny box that makes 6 regular size cupcakes OR 12 tiny cupcakes...I squeezed 7 cupcakes out of it. It is not worth the $4.94 I paid and you would be crazy to pay the $14. regular price. I would never buy this again. The box says 6 ounces cake mix and 1 ounce frosting mix to a total of 7 ounces. Where they got the 4 pound shipping weight I can not figure out. I did not find a brick in the box, but it came in huge cardboard box."
101056,B0014B0HWK,AL1EKHJ4UZF8Z,smilin29,0,0,5,1328400000,It works!,"I have used this product for quite some time on and off.  It is easy to use, drink a cup before bed and<br />excellent results in the morning.  It is very beneficial for those times when life gets you out of sync."
138604,B001E5E0Z6,A30VOEIL6L2DOF,"JPDMyers ""JPDMyers""",2,2,5,1328918400,THE BEST!!,"I have loved chocolate milk my entire life and bought this immediately when I found it in a local store. I was impressed with the simple ingredient list and that it is organic... but I was concerned that it wouldn't taste as good as the Hershey's syrup that I've happily used for years. For comparison, I made two glasses of chocolate milk - one with AH!Laska and one with Hershey's. Wow - the difference was unbelievable! The AH!Laska syrup makes THE BEST chocolate milk ever! The taste is oh so good... so smooth and rich. The chocolate milk made with Hershey's now tasted weird and even grainy to me compared to the chocolate milk made with the AH!Laska syrup. Sorry Hershey's... I am totally in love with AH!Laska syrup and will not be coming back."
362949,B001E5E21S,A3E80PH1O0VURX,R. Cummings,0,0,5,1337126400,Makes anytime tea time,"This is probably the best tasting, most wonderfully ginger flavored Pu-erh tea I have found. Ginger is not a very common flavor to find in this tea and I was thrilled to find this at a reasonable price. Not to mention the very nice cans it comes in. If you are a tea fan, and have not discovered Pu-erh tea, you are really missing out."
527257,B006W5WAL4,AQIA0TCCAPAKB,"A. T. Jen ""babySEA""",0,0,3,1303257600,too sweet,Have to agree with the other reviews - too sweet.  Though I do think there just might be a bit more raisin than the regular.  I cut it with the regular raisin bran and I'm a happy gal.
82625,B003AOH5Y2,A3643PGL1V9Q7L,"rubytuesday ""rubytuesday""",0,0,5,1347667200,My weekly indulgence,"I like some flavored coffees and teas but must watch my caffiene intake. I have to infuse myself (inserting needles in 4 sites) once a week. I first was introduced to the Cafe Escapes Chai Latte at my hair stylist's. I have a Keurig and never realized this was a tea and that Keurig also carried them until I was on its website. I find they are often out of stock. I found these a bit cheaper here at Amazon and stocked up. Now when I get my hair done once/month and on the morning before I infuse, this is my little indulgence. The flavors and aroma are so calming and relaxing. I even insisted that my sister-in-law who gifted us with a Keurig coffee maker two years ago, try this. I know she likes certain teas and her coffee black. She could not believe it was tea. I sent her home with a box. The only reason I don't drink it more often is due to the empty calories/sugar. I probably should take a star off for that. I am one who does not like a really strong tea or bold coffee so this really pleases my palate. The Cafe Escapes Chai Latte is hands down my favorite."
394178,B001EO5RCM,A2RRXEND0UBV3D,J. A. Odell,6,9,2,1234483200,Unpleasant Aftertaste Ruins Cereal,"I will have to respectfully disagree with some of the other reviewers here.  As someone who cannot have gluten or casein, I often have difficulty finding good cereals.  Unfortunately, Arrowhead Mills' Organic Maple Buckwheat Flakes continued that trend for me.<br /><br />Some of my complaints about this cereal are common to many -- it gets soggy quickly, it's very expensive for its size, its nutritional value could be better.  What really bothers me, however, is the almost metallic aftertaste it leaves.  Although the ingredients say that it is made with natural maple flavoring, my refined New England maple tastes do not find this flavor to be anything familiar.  It is very strong and very unpleasant.  I found that I have had to brush my teeth immediately after eating each bowl just to get the aftertaste out of my mouth.<br /><br />I usually like Arrowhead Mills products, but this one misses the mark for me.  I'll finish the box, but I won't be buying it again."
435495,B000HDI5O8,A3S3L24L3MMDXR,"Maxwell I. Ginsburg ""Dr. G""",0,0,5,1338249600,fiber for our dog,"Our dog LOVES this! we buy the pumpkin or the butternut squash on a regular basis.  Our dog can't get enough. It's organic, which makes me feel better about what she eats and its high in fiber . . . which makes her BM's extremely well formed and regular.  treats diarrhea, constipation and its healthy.  a staple in her diet."
221490,B000EQ6AEA,A34Y5JARAI7DNQ,Steven,3,4,5,1183075200,Excellent flavor,"I highly recommend this tea, as it actually has flavor to it, unlike most pre-packaged teas available on store shelves. The ""brewtach&eacute;""s included make it easy to pour a perfect cup and get optimal flavor at the same time. Plus, the manufacturer's committment to organic and trade-friendly production is also noteworthy."
83352,B005ZBZLT4,AJXZHF91WM1ND,R. Blacher,15,16,5,1336521600,Fast became one of my favorite K-Cups,"Yes, it's hard to get used to the different design of these (paper-filter bottom), but they work fine in my Keurig Platinum B-70 and have enough coffee to make a bold, 10-oz cup.<br /><br />The flavor of ""Fog Chaser"" is strong and complex -- it took me a few days to get used to it, but now it is one of my favorites (tied with Timothy's Midnight Magic).<br /><br />I'm so glad that the patent on K-cups has expired so we can have some new companies making them, producing great products at lower price.  Hooray for the free market! (smile)"
7422,B005LMLXN0,A327XXYYAA5E2W,Sean Makau,2,2,5,1326758400,This Guayusa is Fantabulous,"As a long time Yerba Mate and Coffee drinker, Runa's Traditional Guayusa has switched me over permanently!  The super smooth and sweet flavor to this ""tea"" gives it the same drinkability of any other stimulant based drink, but with the lasting power and complexity as any high end tea.<br /><br />Drink up!"
409897,B002HFNDOQ,A3NRVFBA3W4PAK,GaPeach,0,0,5,1319328000,Jasmine Green Tea,This is one of the best tasting green teas I have found and I have been drinking it several years now. I can always find it on Amazon at a reasonable price.
172864,B000FAIRCI,A33YZNZIRA3H97,l2,3,3,5,1224806400,good quick Thai food,"This is my favorite ""Asian food in a box"" product.  Per the instructions, I add a half pound each of sliced chicken and fresh vegetables to the mix.  One box is plenty for 2 people and the flavor is rich, but not too spicy.  There is a different ""Thai Pavilion Garlic Chili"" product that is much spicier.  If you don't add meat or vegetables to this product, I can imagine how the spices might get out of balance."
504111,B001M0AKE8,AHLI32BQTXRRZ,Legend,1,1,5,1317513600,The very best!,"Let me start the review by saying that I have not purchased this from Amazon, so I don't know of any packaging issues that may happen.  However, my review is of the oatmeal itself, not of the seller.<br />I grew up eating this oatmeal, and it is the absolute best.  It's hard to decide whether to leave the dinosaurs in their eggs or take them out of the oatmeal beforehand; I usually take the eggs out, make the oatmeal, and eat the eggs separately (This may not be the best idea, because the sugary ""egg"" around the dinosaur is a large part of what sweetens the oatmeal).  The oatmeal itself is delicious, and tastes very authentic.  The dinosaur eggs were a great incentive when I was younger to eat a healthy breakfast, and they make the entire meal exceptionally better.  Perhaps it's because I have a bit of a sentimental attachment to the dinosaur egg oatmeal, but I absolutely adore these and will buy them as long as I can!"
328510,B0029TAVKE,A1XRXZI5KOMVDD,"KAF1958 ""amandaf0626""",1,1,5,1290902400,Really good,"I was a bit skeptical about this soup being any good but when I prepared it I found it quite enjoyable and easy.  Perfect for a quick lunch on the go, or with a nice toasty grilled cheese sandwich. It's got a lovely Parmesan flavor to it and the soup itself is creamy and not too acidic.  I plan to order more!!"
278376,B000LKZ8RY,A3CVZZF48URP26,GFMom,1,1,4,1273968000,Makes a decent quick dinner,My family liked this.  The only other Mrs. Leeper's boxed meal we tried was the Cheeseburger Mac and that was like eating a box of salt.  We were pleasantly surprised that the Beef Lasagna meal was quite tasty and not overly salty.  The corn pasta was good (we usually have brown rice pasta) and the tomato sauce had a nice flavor.  I would serve this again on a night we need a quick dinner.
109912,B007PA30ZU,A1BQDW64U8VMPW,Telcomguy,0,0,3,1323561600,Not as full bodied as I like,"In my mind, coffee should be strong, bold, and well balanced.  Not so much a slap in the face, but more a strong limb to grasp (I guess I'm feeling poetic).  If you feel the same way, you may be a little disappointed with Dark Magic.  While it comes close, it has a slight acidic after taste which I'm not fond of.  In other words, it doesn't meet my criteria for ""well balanced"".  I hope that helps."
363553,B000H23Z1C,A2R7CF3GKKYCT2,florida gal,1,1,5,1254355200,Carroll Shelby's Texas Chili Pack,I was so upset when this product was deleted from our grocery store. I went searching on the intranet and found this product at Amazon. Now I have enough to get me through the winter!!
460214,B005BRHVD6,A23KQNT1SB9ZCA,"Ilgaz Kuruyazici ""ilgazk""",1,1,5,1283126400,Long distance runners best friend,"Ihad a chance to try almost all the energy gels, since a freinf of mine brought me every kind of gel as a gift pack. GU was my choice after this trial, due it's taste and boost. I' use them on long runs, longer than 20km. Every 45 mintues to 1 hour period is good to take a new one. '""Just Plain"" taste is my favorite, since  don't like the flavours after a while. GU makes the best tasting gels, but after taking 3-4 packs, the taste disturbes me. So I decided to go on with plain test. Easy to carry on a fuel belt, easy to open and good to eat&drink. The only problem I have with GU is to import them over amazon to Turkey where I live. I solved this problem via a cargo forwarding system. I recommend this item to every runner and endurance athlet."
538868,B003TOES7K,A3VPWBAIYPNJJI,Kim,0,0,5,1342310400,Iced Tea Drinker,This product is the perfect brew every time and I can have my cold glass of tea in less than a minute!
522438,B001KUWFPC,ASC2DYLMA6N0C,Blues Rev,0,0,5,1322784000,Great Root Beer,"I'm an old time root beer lover. Stewart's, Hiram's, Rootbeer Barrel....This is a wonderful root beer. I highly recommend this soda. I'm purchasing more."
466476,B000G6O2QG,A3PJZ8TU8FDQ1K,Jared Castle,0,0,5,1231718400,"One bite and you'll become a ""chippoisseur""","I'm addicted to salty and tangy flavors, so when I opened my first bag of Sea Salt & Vinegar Kettle Brand chips I knew I had a perfect complement to my vegetable trays of cucumber, carrot, celery and cherry tomatoes. Skip the dip; balance the tangy chips by alternating bites of raw vegetable.<br /><br />As an Oregonian, I'm proud to share these delectable snacks with friends, especially those living outside our state and who haven't experienced gourmet chips. I tell them Kettle Brand does for potato chips what microbrews did for beer.<br /><br />Kettle Brand potato chips are unmistakable--a light gold color, rich flavor and amazing crunch. Kettle Brand chips are also a healthier snacking option than the major chip brands. Kettle Brand chips don't have trans fats, MSG or artificial flavors and colorings. The company also has a line of organic potato chips and all of their products are certified Kosher.<br /><br />I also recommend <a href=""http://www.amazon.com/gp/product/B000G6MBV4"">Kettle Chips Honey Dijon</a> and <a href=""http://www.amazon.com/gp/product/B000G6Q4GM"">Kettle Chips Spicy Thai</a>.<br /><br />Annette Solomon, a reporter for the Salem Statesman Journal recently noted that a glass of wine goes nicely with these chips. Solomon wrote, ""...you could be missing out on a wonderful pairing. These chips are spicy, so you would want to select a semi-sweet white wine. Also, a moderate amount of acid will subdue the strong flavors of ginger, lime, garlic and cilantro without over-powering them. Classically, a German-style Riesling fits these parameters perfectly."""
352810,B000N2848K,AU280A3YSNQA9,"Theresa Aulig ""Theresa Aulig""",0,2,1,1347408000,full of poisons,"Someone has given me a box of the assorted chocolates.<br />Do any of you ever read the ingredients?<br />An absolutely horrible stuff.<br />Wouldn't you expect for the Monks to make their own product<br />that is not only delicious but also free of all the carcinogenic coloring,high fructose corn syrup etc..etc.. etc..I wonder where on Earth are they getting all these ingredients?"
301733,B001CFMGGI,A3155NWLKXEY1I,AKO California,0,0,5,1332288000,On my 6th bottle,"For years I had a slight limp that I attributed to my shoes.  Then I had what I thought were calluses on the big toe joints on my left foot that I also assumed were due to my shoes.  Turned out it was gout.  On the internet tart cherry juice was said to help.  I started drinking a small cup (maybe 6 oz) of this once a day and quickly the joint swelling went down as did my limp.  A little over a year later, I still have what seem to really be calluses on the big toe joints, but instead of being large, and hard, they have shrunk to almost flat and there's no hardness underneath.  It's just taking time for them to go away.<br /><br />Just to be clear, I probably has issues with other joints which gave me the limp, but the only visible symptom was on that big left toe.  I think this has made a big difference in all my joints.<br /><br />Diet is another factor and I've tried to change that as well, but really this juice is what has made the difference.  I don't drink it daily now as that's hard to keep up, but I try to since it made such an obvious difference."
467440,B001EO7MKM,A2VDZ6ESLTUESE,Linda Dee,4,6,5,1210377600,Bergin's Nuts are the BEST!,"Bergin's nuts are the best.  i have never had fresher & tastier nuts.  and I eat alot of nuts being a vegan.  I even have my non-vegan friends eating a handfull everyday.  ""they"" say that if you have a diet that includes nuts and seeds you will live years longer and much healthier."
194009,B0002SQ6SA,A1ZMSTWXYCPO66,Cynthia G. Sechrest,1,1,5,1279065600,Vegan cats,"We have five cats who are vegan.  They eat this food daily and are in outstanding health and we expect them to live to be very old.  All have full, shiny coats, have never been ill, and are very happy and healthy!<br />Cindy Sechrest"
254886,B000E43428,A30OQMX8UVGBHO,Owhatagoosiam,0,0,5,1315958400,Zatarains King Creole,"This is another good Zatarain's Cajun base. The grocers in my area don't offer this one, SO... The &Eacute;touff&eacute;e base and the creole base are my favorites. The price with shipping is reasonable. I like to keep a stock on hand. We enjoy a lot of seafood and other Cajun foods."
428276,B0045IO2XO,A3V8GZ534SG7EL,gibsonr87,3,3,5,1312848000,YUM!,"This taste very similiar to the Chai Latte from Starbucks (not exact, but close enough) and you don't have to pay $4 per cup. It's a winner in my book. Very delicious."
337806,B0012UG416,AJMTUC8Y7KA10,Dianna Beard,0,0,5,1326240000,"great product, great price, fast shipping",I've been purchasing from this seller for quite some time and love the great price since I'm giving these bones to 9 Chihuahuas! It is a safe chew for them and they love them! Great way to keep the gums strong especially on the show dogs!
322173,B0012V1G0Y,A382BQ134SLRAB,Karen,1,1,4,1199923200,This is good but not everlasting...,"Just an FYI to all those who have a smart dog like me -- this may not last as long as you hope. I've tried them all and am on a mission to find soemthing that will keep my pup entertained for a little while and won't break. Kongs don't last for Kobe and as much as he loves squeaky stuffed toys, they don't last more than 10 minutes. Gosh, did I mention he's barely 7 months old - can't fathom how much smarter he will get. SIGH. OK, so you've got an idea what my dog is like onto my review.<br />So I've seen these things both online and at pet stores, and always felt a little unsure about these things. For one thing, these things aren't cheap and two like I've described I've got a really smart Lab. So I broke down and bought this at the pet store after a worker I spoke with highly recommended it. Yes, this was even after I told him about my pup. He said he's got a big dog too who's a ""chewer."" Kobe usually knows when I've bought him something. Soon as I got home, I had to test it out. After 10 mins, not a dent so I was pretty amazed so far. 20 mins later, I see he managed to get that treat out!?!? Sigh...so I pried it out of his mouth and put that slobbery thing back in the ball. Next thing, he had it out again and this time he chewed a good chunk of it so it no longer fit. So I put it in the inner part of the ball and minutes later he got it out of there too. S-I-G-H.<br />I take off 1 star because in my case it was everlasting. I do give it credit for being pretty durable and the treat took a little while longer for him to eat. Also, it's got a cave you can bury treats in which isn't as easy for them to get things out of. I say it's OK."
98640,B004GW6O9E,ADGUQM6A5AJDJ,Observer,3,3,4,1266105600,Jackpot,"The Peanut Butter and Jelly LARABAR is really, really good. The company struck gold with this one. If you are a fan of those sandwiches, you'll dig these as an on-the-go-snack. I just have a few minor gripes: one is that I like to ""stretch"" Larabars  (while still in the wrapper), because they're usually a little fat and brick-like and it makes them last longer/more fun to pick at, but when you smoosh this particular flavor out, it gets a quite crumbly (think pieces of peanut popping out); so, it's not as blended as other flavors. Also, it'd be nice if it were a bit saltier -- sometimes you just crave that, especially if it's a meal replacement and you're in a peanut-butter-and-jelly mood -- and a little protein-heavier. Finally, I really wish the entire Larabar line (not just Jocalat) was organic! That would really be awesome. But, these are nitpick-y things. You'll like this flavor -- a lot. In full disclosure, I haven't ordered them on Amazon, but I believe after eating my first one, I told whoever was in the room with me to please buy me a box of them because it was ""SO. GOOD."" So, go for it."
125448,B001EO6ESS,A1MDOQV316FI5A,"Vicki L. Smith ""Bellaford""",0,0,5,1346544000,Best Decaf Coffee Pod I Have Found!,"I recently stopped caffiene for a variety of reasons, but was having a difficult time finding a dark roast coffee I enjoyed.  This one hit the spot.  I am so grateful to the friend that recommended it."
346306,B00141SO7A,A3C90IMAT0PH0T,"Bill, Sr",15,17,1,1318809600,I had to throw out all the Dogswell products I purchased,"I purchase almost daily from Amazon and recommend Amazon to my friends constantly. I think that makes me a very good customer.<br />I have a very serious concern. When Amazon sells pet food and/or treats made in China they must be disclosed on the Amazon page as ""MADE IN CHINA"". No one who loves their pet will buy them, but Amazon will at least give us a fair chance to protect our beloved pets from these poisons imported from China.<br />As a loyal customer, I expect Amazon to protect me and my loved ones from hidden threats. Amazon MUST disclose the country of origin for ALL food products! If Amazon is too ashamed to disclose the source, then Amazon should not sell it!<br />One Star is much too high a rating. I had to throw out all the Dogswell products I purchased, Shame on Amazon for selling without disclosing the source!"
383292,B001VL07QO,AKZKG2Z7CNV27,BreezyPaige,1,1,1,1332806400,Absolutely Awful Cat Food,"I bought this cat food because of the wonderful low price and I enjoy they catchy jingle from the commercials. My cats did eat this food, but after reading the ingredients I completely regret purchasing it and feel just awful for feeding it to my cats. The first three ingredients (which indicates the most prevalent ingredients) are chicken by-product meal, corn gluten meal, and ground yellow corn. How disgusting is that?! The main ingredient is a corn filler. One thing my vet told me a while back that I never forgot: ""When you eat corn, what comes out of the other end? The same thing happens with cats and dogs."" Basically, corn cannot be fully digested, it is just a filler and causes pets to actually eat more to feel full, poop out more (more for us to clean in the litter box), and retain less nutrients. The only meat in Meow Mix at all is a by-product, its not even a real meat! By-products are the stuff leftover once all the actual meat is harvested. We're talking beaks, chicken feet, eyeballs, even chicken poop! I would not recommend this product to anyone, for any reason, ever. It is an absolutely awful cat food. I suppose you get what you pay for. I recommend to stay far away from Meow Mix, as it is simply a very low quality food. Even though the price is quite inexpensive, your cat will actually eat more than if you paid for a better quality food, because they will never feel full. Cats need to eat meat, and there just isn't real meat in this food. When purchasing a cat (or dog) food, the most important thing to consider is the first 3 ingredients; just make sure those first three are decent ingredients that you would eat yourself. Now that I know what to look for, I usually buy my pets all natural, organic foods such as Blue Buffalo, Halo or Wellness. All of those brands contain real, whole meats that I myself would eat, with no added fillers or corn."
79554,B003TNANSO,A3EEETF9J18SZ1,dah,2,2,5,1299974400,KINDS Bars are WONDERFUL,"I ordered these for my daughter who recently found out she was Gluten sensitive. She had been looking for something to carry with her for quick snacks that was healthy and GLUTEN FREE.  She loved these KIND bars and has told all her friends about them.  I love them too, such good flavors. KIND was a Great FIND!!!!!"
208992,B001FA1L6Q,A2ES637ACAQATL,P. Ellis,0,0,1,1343606400,Bitter aftertaste,I just threw out a batch of hummus made with this tahini because it had an overwhelming bitter taste to it. Bitter in the same way that the motionsickness medicine Dramamine is bitter.  Will not buy this brand again.
362525,B003JA5KKS,A2PS1I98D24XTB,tlyn,0,0,2,1326240000,Not What Expected....,"I ordered this coffee under the impression that it was a medium roast,that was according to the brief description & by zooming in the box on my laptop. On the the side of the box it stated medium. When the coffee arrived today it is not medium it is light. No medium on the box at all, just light. I am very disapointed with this purchase as I wanted at least a medium roast flavor. To be able to get a full flavor at all you will need to use a very small amount of water & make a very small cup of coffee. I'm sure I could send it back but the hassle is not worth it, but will not buy again. If you like extremely light coffee this is for you, if you like to taste your coffee this is No good. I will order bold from now on. As far as taste there is none unless you make about a 4 oz. cup even then it's not very good.<br />Amazon did ship very fast,I received the order sooner than expected & it was packaged very well.<br />Too bad the coffee was not what I ordered/ expected."
374116,B002OFUC8O,ADYQDQ1PI9ATI,Tian,2,3,1,1340150400,Only Three Bags Came,"I ordered the Original Beef Jerky, 3.25-Ounce Bags (Pack of 4) and I got it today. But after I opened the box I noticed that there are only 3 bags in the pack, and the pack is opened already. Very disappointed with this order! I have shopped through Amazon for many years, and this is the first time that appeared a problem."
272328,B0044ROIFS,A3UCXYEAV06AHA,E. Murano,0,0,5,1326931200,One of the better flavors,"My husband has tried almost every flavor available for the Nescafe Dolce Gusto cofee makers.  This is one of his favorites.  He doesn't change a thing for his coffee - he follows the directions.  Since we got the Dolce Gusto Genio which lets you customize the amount of water, he makes my coffee weaker and adds sugar to mine for me.  =)"
273426,B002HQCWYM,AGAAXAFOIAH8H,"corneem9 ""corneem9""",0,0,5,1350259200,Great price,"This is my favorite tea for the Keurig.  I love it, and this was the best price I could find!!!"
194994,B001NCKH66,A2WOHO6ELU6G6K,Donald C. Thompson,0,0,3,1162512000,Not From France!,"The Merguez are ok, but they are not from France.  I got a clue by reading the label which states ""Made in USA"".  I specifically ordered them because the listing states that they are from France, and I wanted to compare the authentic French version to domestic ones.<br /><br />P.S. They took five weeks to arrive, so order early."
303608,B000E65OJC,A22769NKNZ22U2,Sweet Mary J.,5,6,5,1151798400,Got Best Price From Amazon,"My husband loves Tangerine Orange Zinger tea, but it is hard to find.  I used to buy 2 to 4 boxes a week from a local grocery, but they decided not to carry it, and did not respond to my request to bring it back.  Other local stores charge $1.50 more per box, so I decided to look elsewhere.<br /><br />I found several places on the web that sell this tea, but I would have had to buy 24 boxes to get the price I wanted, AND pay shipping charges.  In the end Amazon offered the lowest price ($2.17/box), and no shipping cost when I bought $25+ worth of product.  That was only 12 boxes which may seem like a lot, but the tea is cellophane sealed, and won't go bad.  If you drink lots of tea buying from Amazon will likely be your best value."
189416,B001EO5Q64,A1GQLVT0SWAWU,Topaz,31,45,3,1302652800,"Love Nutiva, but Dioxin (plastic)",I've purchased Nutiva in the past and have no complaints but now there is evidence that storing food in plastic can cause cancer because of the dioxin so I'm opting for the glass container.  Also a couple of months ago I purchased two of them for $13.00 now it's 26.00 so glad to see there are other brands in a glass container with the option to purchase only one at a reasonable price.
236506,B000MBN5TK,A23QELB0H583NF,"ktkate ""ktkate9""",0,0,5,1280534400,The best seasoning for tacos out there.,"Let me say that if you hate that ""brown"" look your taco meat gets after you use other seasoning packets, then look no further. Mexican resturaunts seasonings do not change the color of you meat.  It just seasons it. Whenever I have people over and have tacos, everyone tells me how much they like the flavor of the ground beef.  There is only one store in the city I live that carries this.  I ordered from here and now I do not have to drive all the way on the other side of town."
